,YEAR,DISPOSITION_CHARGED_CLASS,MUNICIPALI,CASE_ID
1772,2017,2,Ford Heights,402
1773,2017,2,Forest Park,690
1774,2017,2,Franklin Park,61
1775,2017,2,Glencoe,30
1776,2017,2,Glenview,373
1777,2017,2,Glenwood,298
1778,2017,2,Hanover Park,281
1779,2017,2,Harvey,2022
1780,2017,2,Harwood Heights,2388
1781,2017,2,Harwood Hgts,4
1782,2017,2,Hazel Crest,1319
1783,2017,2,Hickory Hills,385
1784,2017,2,Hillside,84
1785,2017,2,Hines,12
1786,2017,2,Hinsdale,421
1787,2017,2,Hodgkins,91
1788,2017,2,Hoffman Est,12
1789,2017,2,Hoffman Estates,259
1790,2017,2,Hometown,74
1791,2017,2,Homewood,639
1792,2017,2,Ind Head Park,18
1793,2017,2,Justice,84
1794,2017,2,Kenilworth,1
1795,2017,2,La Grange,13
1796,2017,2,La Grange Park,1
1797,2017,2,Lansing,537
1798,2017,2,Lemont,198
1799,2017,2,Lincolnwood,39
1800,2017,2,Lynwood,18
1801,2017,2,Lyons,240
1802,2017,2,Markham,2165
1803,2017,2,Matteson,1738
1804,2017,2,Maywood,929
1805,2017,2,Mc Cook,5
1806,2017,2,Melrose Park,286
1807,2017,2,Merrionett Pk,32
1808,2017,2,Merrionette Park,42
1809,2017,2,Midlothian,416
1810,2017,2,Morton Grove,1812
1811,2017,2,Mount Prospect,348
1812,2017,2,Mt Prospect,5
1813,2017,2,N Riverside,16
1814,2017,2,Naperville,43
1815,2017,2,Niles,272
1816,2017,2,Norridge,10
1817,2017,2,North Riverside,427
1818,2017,2,Northbrook,344
1819,2017,2,Northfield,50
1820,2017,2,Northlake,184
1821,2017,2,Oak Brook,10
1822,2017,2,Oak Forest,55
1823,2017,2,Oak Lawn,185
1824,2017,2,Oak Park,501
1825,2017,2,Olympia Fields,41
1826,2017,2,Orland Hills,132
1827,2017,2,Orland Park,554
1828,2017,2,Palatine,1993
1829,2017,2,Palos Heights,19
1830,2017,2,Palos Hills,23
1831,2017,2,Palos Park,1152
1832,2017,2,Park Forest,850
1833,2017,2,Park Ridge,814
1834,2017,2,Phoenix,9
1835,2017,2,Pontiac,2
1836,2017,2,Posen,42
1837,2017,2,Prospect Heights,934
1838,2017,2,Richton Park,198
1839,2017,2,River Forest,123
1840,2017,2,River Grove,35
1841,2017,2,Riverdale,695
1842,2017,2,Riverside,102
1843,2017,2,Robbins,224
1844,2017,2,Rockford,174
1845,2017,2,Rolling Mdws,24
1846,2017,2,Rolling Meadows,400
1847,2017,2,Roselle,12
1848,2017,2,Rosemont,237
1849,2017,2,Round Lake,4
1850,2017,2,S Barrington,3
1851,2017,2,S Chicago Heights,168
1852,2017,2,Sauk Village,578
1853,2017,2,Schaumburg,604
1854,2017,2,Schiller Park,453
1855,2017,2,Skokie,785
1856,2017,2,South Barrington,5
1857,2017,2,South Chicago Heights,29
1858,2017,2,South Holland,1686
1859,2017,2,Steger,9
1860,2017,2,Stickney,4
1861,2017,2,Stone Park,5
1862,2017,2,Streamwood,944
1863,2017,2,Summit,287
1864,2017,2,Thornton,12
1865,2017,2,Tinley Park,369
1866,2017,2,Westchester,30
1867,2017,2,Western Springs,45
1868,2017,2,Wheeling,808
1869,2017,2,Willow Springs,2
1870,2017,2,Wilmette,143
1871,2017,2,Winnetka,156
1872,2017,2,Worth,25
1873,2017,3,Alsip,210
1874,2017,3,Arlington Heights,5264
1875,2017,3,Arlington Hts,4
1876,2017,3,Aurora,1
1877,2017,3,Barrington,18
1878,2017,3,Bartlett,42
1879,2017,3,Bedford Park,14
1880,2017,3,Beecher,117
1881,2017,3,Bellwood,55
1882,2017,3,Berkeley,24
1883,2017,3,Berwyn,397
1884,2017,3,Bloomingdale,32
1885,2017,3,Blue Island,513
1886,2017,3,Bridgeview,271
1887,2017,3,Broadview,91
1888,2017,3,Brookfield,117
1889,2017,3,Buffalo Grove,51
1890,2017,3,Burbank,78
1891,2017,3,Burnham,35
1892,2017,3,Calumet City,2309
1893,2017,3,Calumet Park,353
1894,2017,3,Channahon,2
1895,2017,3,Chicago,46850
1896,2017,3,Chicago Heights,1245
1897,2017,3,Chicago Hts,2
1898,2017,3,Chicago Ridge,123
1899,2017,3,Cicero,411
1900,2017,3,Cntry Clb Hls,1
1901,2017,3,Country Club Hills,499
1902,2017,3,Countryside,29
1903,2017,3,Crestwood,102
1904,2017,3,Deerfield,48
1905,2017,3,Des Plaines,1087
1906,2017,3,Dixmoor,74
1907,2017,3,Dolton,898
1908,2017,3,East Hazel Crest,24
1909,2017,3,Elgin,449
1910,2017,3,Elk Grove Village,408
1911,2017,3,Elmhurst,57
1912,2017,3,Elmwood Park,149
1913,2017,3,Evanston,488
1914,2017,3,Evergreen Park,382
1915,2017,3,Evergreen Pk,6
1916,2017,3,Flossmoor,521
1917,2017,3,Ford Heights,177
1918,2017,3,Forest Park,173
1919,2017,3,Franklin Park,78
1920,2017,3,Glen Ellyn,26
1921,2017,3,Glencoe,108
1922,2017,3,Glenview,484
1923,2017,3,Glenwood,190
1924,2017,3,Hanover Park,238
1925,2017,3,Harvey,1243
1926,2017,3,Harwood Heights,2954
1927,2017,3,Hazel Crest,251
1928,2017,3,Hickory Hills,448
1929,2017,3,Hillside,102
1930,2017,3,Hines,1
1931,2017,3,Hinsdale,5
1932,2017,3,Hodgkins,70
1933,2017,3,Hoffman Est,29
1934,2017,3,Hoffman Estates,500
1935,2017,3,Hometown,31
1936,2017,3,Homewood,3161
1937,2017,3,Ind Head Park,56
1938,2017,3,Inverness,68
1939,2017,3,Jefferson Park,9
1940,2017,3,Justice,100
1941,2017,3,La Grange,36
1942,2017,3,Lake In The Hills,18
1943,2017,3,Lansing,1055
1944,2017,3,Lemont,58
1945,2017,3,Lincolnwood,81
1946,2017,3,Lynwood,211
1947,2017,3,Lyons,406
1948,2017,3,Markham,239
1949,2017,3,Matteson,11746
1950,2017,3,Maywood,746
1951,2017,3,Melrose Park,717
1952,2017,3,Merrionette Park,21
1953,2017,3,Midlothian,186
1954,2017,3,Morton Grove,688
1955,2017,3,Mount Prospect,1706
1956,2017,3,N Riverside,50
1957,2017,3,Naperville,96
1958,2017,3,New Lenox,2
1959,2017,3,Niles,822
1960,2017,3,Norridge,91
1961,2017,3,North Riverside,721
1962,2017,3,Northbrook,700
1963,2017,3,Northfield,43
1964,2017,3,Northlake,111
1965,2017,3,Oak Brook,5
1966,2017,3,Oak Forest,40
1967,2017,3,Oak Lawn,313
1968,2017,3,Oak Park,665
1969,2017,3,Olympia Fields,196
1970,2017,3,Orland Hills,1631
1971,2017,3,Orland Park,2294
1972,2017,3,Palatine,872
1973,2017,3,Palos Heights,24
1974,2017,3,Palos Hills,122
1975,2017,3,Palos Park,1889
1976,2017,3,Park City,3
1977,2017,3,Park Forest,385
1978,2017,3,Park Ridge,400
1979,2017,3,Phoenix,6
1980,2017,3,Pontiac,2
1981,2017,3,Posen,50
1982,2017,3,Prospect Heights,146
1983,2017,3,Richton Park,692
1984,2017,3,River Forest,57
1985,2017,3,River Grove,11
1986,2017,3,Riverdale,596
1987,2017,3,Riverside,31
1988,2017,3,Robbins,69
1989,2017,3,Rockford,493
1990,2017,3,Rolling Mdws,17
1991,2017,3,Rolling Meadows,232
1992,2017,3,Roselle,12
1993,2017,3,Rosemont,238
1994,2017,3,S Chicago Heights,11
1995,2017,3,Sauk Village,1673
1996,2017,3,Schaumburg,680
1997,2017,3,Schiller Park,593
1998,2017,3,Skokie,1381
1999,2017,3,South Barrington,9
2000,2017,3,South Chicago Heights,27
2001,2017,3,South Holland,534
2002,2017,3,Steger,33
2003,2017,3,Stickney,98
2004,2017,3,Stone Park,42
2005,2017,3,Streamwood,422
2006,2017,3,Summit,258
2007,2017,3,Thornton,57
2008,2017,3,Tinley Park,301
2009,2017,3,Westchester,24
2010,2017,3,Western Springs,27
2011,2017,3,Wheeling,373
2012,2017,3,Willow Springs,1
2013,2017,3,Wilmette,775
2014,2017,3,Winnetka,421
2015,2017,3,Worth,13
2016,2017,4,Alsip,510
2017,2017,4,Arlington Heights,826
2018,2017,4,Barrington,19
2019,2017,4,Barrington Hills,4
2020,2017,4,Bartlett,173
2021,2017,4,Bedford Park,75
2022,2017,4,Bellwood,211
2023,2017,4,Berkeley,64
2024,2017,4,Berwyn,800
2025,2017,4,Bloomingdale,32
2026,2017,4,Blue Island,688
2027,2017,4,Bolingbrook,4
2028,2017,4,Bridgeview,452
2029,2017,4,Broadview,388
2030,2017,4,Brookfield,21
2031,2017,4,Buffalo Grove,125
2032,2017,4,Burbank,110
2033,2017,4,Burnham,80
2034,2017,4,Burr Ridge,4
2035,2017,4,Calumet City,1357
2036,2017,4,Calumet Park,530
2037,2017,4,Chicago,138125
2038,2017,4,Chicago Heights,2649
2039,2017,4,Chicago Hts,34
2040,2017,4,Chicago Ridge,236
2041,2017,4,Cicero,1761
2042,2017,4,Cntry Clb Hls,1
2043,2017,4,Country Club Hills,342
2044,2017,4,Countryside,38
2045,2017,4,Crestwood,119
2046,2017,4,Deerfield,17
2047,2017,4,Des Plaines,735
2048,2017,4,Dixmoor,11
2049,2017,4,Dolton,2006
2050,2017,4,East Hazel Crest,30
2051,2017,4,Elgin,716
2052,2017,4,Elk Grove Village,659
2053,2017,4,Elk Grove Vlg,30
2054,2017,4,Elmhurst,24
2055,2017,4,Elmwood Park,255
2056,2017,4,Evanston,1379
2057,2017,4,Evergreen Park,359
2058,2017,4,Evergreen Pk,7
2059,2017,4,Flossmoor,176
2060,2017,4,Ford Heights,431
2061,2017,4,Forest Park,1132
2062,2017,4,Forestview,2
2063,2017,4,Franklin Park,187
2064,2017,4,Glen Ellyn,31
2065,2017,4,Glencoe,8
2066,2017,4,Glenview,285
2067,2017,4,Glenwood,443
2068,2017,4,Hanover Park,500
2069,2017,4,Harvey,4342
2070,2017,4,Harwood Heights,210
2071,2017,4,Hazel Crest,636
2072,2017,4,Hickory Hills,303
2073,2017,4,Hillside,181
2074,2017,4,Hines,1
2075,2017,4,Hinsdale,89
2076,2017,4,Hodgkins,80
2077,2017,4,Hoffman Est,71
2078,2017,4,Hoffman Estates,360
2079,2017,4,Hometown,50
2080,2017,4,Homewood,1210
2081,2017,4,Ind Head Park,63
2082,2017,4,Indian Head Park,16
2083,2017,4,Inverness,34
2084,2017,4,Jefferson Park,72
2085,2017,4,Justice,250
2086,2017,4,La Grange,34
2087,2017,4,La Grange Highlands,1
2088,2017,4,La Grange Park,2
2089,2017,4,Lake In The Hills,12
2090,2017,4,Lansing,919
2091,2017,4,Lemont,107
2092,2017,4,Lincolnwood,107
2093,2017,4,Lynwood,239
2094,2017,4,Lyons,1197
2095,2017,4,Markham,1042
2096,2017,4,Matteson,1272
2097,2017,4,Maywood,583
2098,2017,4,Mc Cook,27
2099,2017,4,Melrose Park,497
2100,2017,4,Merrionette Park,83
2101,2017,4,Midlothian,412
2102,2017,4,Minooka,1
2103,2017,4,Mokena,1
2104,2017,4,Morton Grove,436
2105,2017,4,Mount Prospect,784
2106,2017,4,Mt Prospect,69
2107,2017,4,N Riverside,35
2108,2017,4,Naperville,12
2109,2017,4,New Lenox,2
2110,2017,4,Niles,648
2111,2017,4,Norridge,117
2112,2017,4,North Riverside,417
2113,2017,4,Northbrook,522
2114,2017,4,Northfield,48
2115,2017,4,Northlake,206
2116,2017,4,Oak Brook,15
2117,2017,4,Oak Forest,30
2118,2017,4,Oak Lawn,747
2119,2017,4,Oak Park,859
2120,2017,4,Olympia Fields,136
2121,2017,4,Orland Hills,603
2122,2017,4,Orland Park,2073
2123,2017,4,Palatine,552
2124,2017,4,Palos Heights,47
2125,2017,4,Palos Hills,103
2126,2017,4,Palos Park,1143
2127,2017,4,Park Forest,745
2128,2017,4,Park Ridge,73
2129,2017,4,Phoenix,35
2130,2017,4,Posen,364
2131,2017,4,Prospect Heights,391
2132,2017,4,Richton Park,313
2133,2017,4,River Forest,277
2134,2017,4,River Grove,95
2135,2017,4,Riverdale,713
2136,2017,4,Riverside,186
2137,2017,4,Robbins,335
2138,2017,4,Rockford,116
2139,2017,4,Rolling Mdws,33
2140,2017,4,Rolling Meadows,351
2141,2017,4,Roselle,8
2142,2017,4,Rosemont,148
2143,2017,4,Round Lake,4
2144,2017,4,S Barrington,6
2145,2017,4,S Chicago Heights,77
2146,2017,4,S Chicago Hts,1
2147,2017,4,Sauk Village,675
2148,2017,4,Schaumburg,844
2149,2017,4,Schiller Park,332
2150,2017,4,Skokie,1721
2151,2017,4,South Barrington,44
2152,2017,4,South Chicago Heights,88
2153,2017,4,South Holland,514
2154,2017,4,Steger,30
2155,2017,4,Stickney,50
2156,2017,4,Stone Park,26
2157,2017,4,Streamwood,821
2158,2017,4,Summit,498
2159,2017,4,Thornton,15
2160,2017,4,Tinley Park,723
2161,2017,4,Westchester,124
2162,2017,4,Wheeling,795
2163,2017,4,Willow Springs,11
2164,2017,4,Wilmette,501
2165,2017,4,Winnetka,56
2166,2017,4,Worth,35
2167,2017,A,Alsip,28
2168,2017,A,Arlington Heights,24
2169,2017,A,Barrington,2
2170,2017,A,Bartlett,1
2171,2017,A,Bedford Park,4
2172,2017,A,Bellwood,33
2173,2017,A,Berkeley,3
2174,2017,A,Berwyn,58
2175,2017,A,Blue Island,40
2176,2017,A,Bridgeview,28
2177,2017,A,Broadview,19
2178,2017,A,Brookfield,1
2179,2017,A,Buffalo Grove,5
2180,2017,A,Burbank,11
2181,2017,A,Burnham,2
2182,2017,A,Burr Ridge,3
2183,2017,A,Calumet City,46
2184,2017,A,Calumet Park,14
2185,2017,A,Channahon,2
2186,2017,A,Chicago,3605
2187,2017,A,Chicago Heights,40
2188,2017,A,Chicago Ridge,5
2189,2017,A,Cicero,85
2190,2017,A,Cntry Clb Hls,2
2191,2017,A,Country Club Hills,12
2192,2017,A,Countryside,2
2193,2017,A,Crestwood,24
2194,2017,A,Des Plaines,54
2195,2017,A,Dolton,28
2196,2017,A,East Hazel Crest,1
2197,2017,A,Elgin,9
2198,2017,A,Elk Grove Village,7
2199,2017,A,Elk Grove Vlg,3
2200,2017,A,Elmwood Park,17
2201,2017,A,Evanston,62
2202,2017,A,Evergreen Park,42
2203,2017,A,Flossmoor,6
2204,2017,A,Ford Heights,10
2205,2017,A,Forest Park,18
2206,2017,A,Franklin Park,24
2207,2017,A,Glencoe,3
2208,2017,A,Glenview,9
2209,2017,A,Hanover Park,9
2210,2017,A,Harvey,56
2211,2017,A,Harwood Heights,3
2212,2017,A,Hazel Crest,39
2213,2017,A,Hickory Hills,7
2214,2017,A,Hillside,4
2215,2017,A,Hines,5
2216,2017,A,Hodgkins,17
2217,2017,A,Hoffman Estates,44
2218,2017,A,Hometown,4
2219,2017,A,Homewood,31
2220,2017,A,Justice,6
2221,2017,A,La Grange,1
2222,2017,A,Lake In The Hills,6
2223,2017,A,Lansing,40
2224,2017,A,Lemont,13
2225,2017,A,Lincolnwood,6
2226,2017,A,Lynwood,24
2227,2017,A,Lyons,10
2228,2017,A,Markham,42
2229,2017,A,Matteson,20
2230,2017,A,Maywood,14
2231,2017,A,Melrose Park,66
2232,2017,A,Midlothian,15
2233,2017,A,Morton Grove,19
2234,2017,A,Mount Prospect,37
2235,2017,A,N Riverside,2
2236,2017,A,Niles,23
2237,2017,A,Norridge,17
2238,2017,A,North Riverside,16
2239,2017,A,Northbrook,18
2240,2017,A,Northfield,2
2241,2017,A,Northlake,15
2242,2017,A,Oak Forest,10
2243,2017,A,Oak Lawn,75
2244,2017,A,Oak Park,13
2245,2017,A,Olympia Fields,3
2246,2017,A,Orland Hills,2
2247,2017,A,Orland Park,84
2248,2017,A,Palatine,34
2249,2017,A,Palos Heights,7
2250,2017,A,Palos Hills,7
2251,2017,A,Park Forest,26
2252,2017,A,Park Ridge,3
2253,2017,A,Phoenix,2
2254,2017,A,Posen,6
2255,2017,A,Prospect Heights,26
2256,2017,A,Richton Park,4
2257,2017,A,River Forest,16
2258,2017,A,River Grove,10
2259,2017,A,Riverdale,42
2260,2017,A,Riverside,23
2261,2017,A,Robbins,2
2262,2017,A,Rolling Meadows,15
2263,2017,A,Roselle,1
2264,2017,A,Rosemont,65
2265,2017,A,Round Lake,8
2266,2017,A,Sauk Village,37
2267,2017,A,Schaumburg,34
2268,2017,A,Schiller Park,8
2269,2017,A,Skokie,38
2270,2017,A,South Barrington,2
2271,2017,A,South Holland,17
2272,2017,A,Steger,4
2273,2017,A,Stickney,2
2274,2017,A,Stone Park,16
2275,2017,A,Streamwood,31
2276,2017,A,Summit,4
2277,2017,A,Tinley Park,18
2278,2017,A,Westchester,5
2279,2017,A,Wheeling,17
2280,2017,A,Wilmette,17
2281,2017,A,Winnetka,3
2282,2017,A,Worth,8
2283,2017,B,Buffalo Grove,3
2284,2017,B,Calumet City,1
2285,2017,B,Chicago,89
2286,2017,B,Chicago Heights,2
2287,2017,B,Cicero,1
2288,2017,B,Evanston,3
2289,2017,B,Flossmoor,4
2290,2017,B,Ford Heights,1
2291,2017,B,Glenview,2
2292,2017,B,Melrose Park,1
2293,2017,B,Oak Lawn,1
2294,2017,B,Orland Park,8
2295,2017,B,Palatine,2
2296,2017,B,Rosemont,1
2297,2017,B,Sauk Village,1
2298,2017,B,Schaumburg,1
2299,2017,C,Alsip,6
2300,2017,C,Broadview,1
2301,2017,C,Chicago,65
2302,2017,C,Chicago Heights,1
2303,2017,C,Cicero,11
2304,2017,C,Country Club Hills,1
2305,2017,C,Des Plaines,1
2306,2017,C,Elgin,3
2307,2017,C,Forest Park,7
2308,2017,C,Franklin Park,6
2309,2017,C,Harvey,4
2310,2017,C,Hometown,1
2311,2017,C,Maywood,1
2312,2017,C,Melrose Park,1
2313,2017,C,Northbrook,3
2314,2017,C,Northlake,2
2315,2017,C,Oak Lawn,1
2316,2017,C,Palatine,1
2317,2017,C,Palos Park,1
2318,2017,C,Park Forest,3
2319,2017,C,Posen,2
2320,2017,C,Riverdale,2
2321,2017,C,Riverside,7
2322,2017,C,Tinley Park,4
2323,2017,C,Wheeling,1
2324,2017,M,Arlington Heights,36
2325,2017,M,Berwyn,9
2326,2017,M,Blue Island,1804
2327,2017,M,Broadview,140
2328,2017,M,Calumet City,91
2329,2017,M,Chicago,139709
2330,2017,M,Cicero,91
2331,2017,M,Country Club Hills,153
2332,2017,M,Dixmoor,64
2333,2017,M,Elk Grove Village,18
2334,2017,M,Evanston,242
2335,2017,M,Harvey,7644
2336,2017,M,Homewood,64
2337,2017,M,Markham,94
2338,2017,M,Maywood,1342
2339,2017,M,Palos Park,12213
2340,2017,M,Richton Park,1280
2341,2017,M,Riverdale,64
2342,2017,M,Summit,870
2343,2017,O,Chicago,2
2344,2017,P,Riverside,1
2345,2017,X,Alsip,185
2346,2017,X,Arlington Heights,232
2347,2017,X,Arlington Hts,4
2348,2017,X,Bartlett,62
2349,2017,X,Bedford Park,20
2350,2017,X,Bellwood,105
2351,2017,X,Berkeley,22
2352,2017,X,Berwyn,297
2353,2017,X,Blue Island,1636
2354,2017,X,Bridgeview,97
2355,2017,X,Broadview,233
2356,2017,X,Brookfield,206
2357,2017,X,Buffalo Grove,11
2358,2017,X,Burbank,10
2359,2017,X,Burnham,18
2360,2017,X,Calumet City,182
2361,2017,X,Calumet Park,1540
2362,2017,X,Chicago,176428
2363,2017,X,Chicago Heights,1750
2364,2017,X,Chicago Hts,6
2365,2017,X,Chicago Ridge,914
2366,2017,X,Cicero,856
2367,2017,X,Country Club Hills,4259
2368,2017,X,Des Plaines,510
2369,2017,X,Dixmoor,103
2370,2017,X,Dolton,976
2371,2017,X,Downers Grove,4
2372,2017,X,East Hazel Crest,288
2373,2017,X,Elgin,182
2374,2017,X,Elk Grove Village,69
2375,2017,X,Elk Grove Vlg,8
2376,2017,X,Elmwood Park,611
2377,2017,X,Evanston,143
2378,2017,X,Evergreen Park,31
2379,2017,X,Flossmoor,1
2380,2017,X,Ford Heights,340
2381,2017,X,Forest Park,59
2382,2017,X,Forestview,4
2383,2017,X,Franklin Park,9
2384,2017,X,Glenview,161
2385,2017,X,Glenwood,73
2386,2017,X,Hanover Park,288
2387,2017,X,Harvey,3538
2388,2017,X,Hazel Crest,467
2389,2017,X,Hickory Hills,317
2390,2017,X,Hillside,58
2391,2017,X,Hoffman Est,3
2392,2017,X,Hoffman Estates,111
2393,2017,X,Hometown,27
2394,2017,X,Homewood,76
2395,2017,X,Inverness,442
2396,2017,X,Justice,15
2397,2017,X,La Grange,10
2398,2017,X,Lansing,552
2399,2017,X,Lemont,70
2400,2017,X,Lincolnwood,1
2401,2017,X,Lynwood,7
2402,2017,X,Lyons,1957
2403,2017,X,Markham,2925
2404,2017,X,Matteson,373
2405,2017,X,Maywood,290
2406,2017,X,Melrose Park,317
2407,2017,X,Merrionett Pk,32
2408,2017,X,Merrionette Park,20
2409,2017,X,Midlothian,669
2410,2017,X,Morton Grove,230
2411,2017,X,Mount Prospect,84
2412,2017,X,Niles,264
2413,2017,X,Northbrook,17
2414,2017,X,Northlake,289
2415,2017,X,Oak Lawn,134
2416,2017,X,Oak Park,776
2417,2017,X,Olympia Fields,21
2418,2017,X,Orland Hills,4
2419,2017,X,Orland Park,156
2420,2017,X,Palatine,1518
2421,2017,X,Palos Heights,16
2422,2017,X,Palos Park,2496
2423,2017,X,Park Forest,808
2424,2017,X,Park Ridge,1303
2425,2017,X,Phoenix,11
2426,2017,X,Posen,59
2427,2017,X,Prospect Heights,330
2428,2017,X,Richton Park,338
2429,2017,X,River Forest,2
2430,2017,X,Riverdale,933
2431,2017,X,Riverside,40
2432,2017,X,Robbins,291
2433,2017,X,Rolling Meadows,210
2434,2017,X,Rosemont,42
2435,2017,X,Sauk Village,569
2436,2017,X,Schaumburg,739
2437,2017,X,Schiller Park,453
2438,2017,X,Skokie,148
2439,2017,X,South Chicago Heights,4
2440,2017,X,South Holland,1271
2441,2017,X,Stickney,36
